pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
50576,tcp,192.168.100.149,5347,192.168.100.5,80,49099,0,42,0,3,0,42,0,0.103979,0,1,DoS,TCP
2882928,udp,192.168.100.149,64430,192.168.100.3,80,254311,0.07546,100,4.069894,4,4.145368,100,0,0.484545,4.220841,1,DDoS,UDP
2529585,tcp,192.168.100.147,18870,192.168.100.3,80,91897,0.171307,46,0,1,0.170711,100,0.030719,0.127362,0.361609,1,DDoS,TCP
1654179,tcp,192.168.100.147,4056,192.168.100.3,80,2938,0.001823,100,0,1,0.001823,100,0,0.227372,0.003646,1,DDoS,TCP
400837,tcp,192.168.100.148,19562,192.168.100.6,80,137208,0.124852,100,0,1,0.113187,100,0.070687,0.140233,0.265666,1,DoS,TCP
513808,tcp,192.168.100.150,18264,192.168.100.3,80,250181,0,100,0.178549,1,0.178549,100,0,5.600703,0.178549,1,DoS,TCP
1421262,udp,192.168.100.150,33162,192.168.100.3,80,17519,1.222916,100,1.740885,4,4.186588,100,0,0.586633,4.817836,1,DoS,UDP
1219553,udp,192.168.100.147,24794,192.168.100.7,80,77964,0.532688,100,3.61593,4,3.99781,100,0,0.215926,4.912067,1,DoS,UDP
3375556,udp,192.168.100.149,10399,192.168.100.3,80,222628,1.943128,75,0,4,2.747814,100,0,0.484657,4.149216,1,DDoS,UDP
2477090,tcp,192.168.100.148,54700,192.168.100.3,80,39402,1.148569,90,0,7,0.907424,100,0,0.076671,2.527863,1,DDoS,TCP
1365149,udp,192.168.100.148,10571,192.168.100.6,80,223560,2.073462,78,0,4,2.072582,78,0,0.184929,4.23054,1,DoS,UDP
443810,tcp,192.168.100.147,36980,192.168.100.7,80,180181,0,100,0,3,0,100,0,0.162245,0,1,DoS,TCP
2879446,udp,192.168.100.149,62735,192.168.100.3,80,250829,0.119852,93,4.070094,4,4.189955,100,0,0.480417,4.309815,1,DDoS,UDP
1902063,tcp,192.168.100.149,135,192.168.100.3,80,250822,0,89,0,3,0,100,0,0,0,1,DDoS,TCP
1955897,tcp,192.168.100.150,23885,192.168.100.3,80,42500,2.230098,68,0,3,2.230098,100,0,0.136149,4.460197,1,DDoS,TCP
1984745,tcp,192.168.100.147,29434,192.168.100.3,80,71351,0.246499,100,3.032024,3,3.368013,100,0,0.294375,3.61647,1,DDoS,TCP
775405,udp,192.168.100.150,42685,192.168.100.3,80,158128,0.149324,100,4.321858,4,4.519515,100,0,0.399606,4.732396,1,DoS,UDP
947,tcp,192.168.100.150,51960,192.168.100.3,80,955,0.945521,100,0,1,0.668639,100,0.249323,0.356166,2.005808,1,DoS,HTTP
67051,tcp,192.168.100.148,22272,192.168.100.6,80,65574,0.006318,100,0,3,0.003159,100,0,0.12792,0.015795,1,DoS,TCP
2955255,udp,192.168.100.149,24749,192.168.100.3,80,64477,0.951412,61,2.041567,4,3.387055,100,0,0.493025,4.064637,1,DDoS,UDP
2324920,tcp,192.168.100.147,3634,192.168.100.3,80,149380,1.41591,100,0,3,1.999864,100,0,0.323076,3.087026,1,DDoS,TCP
3190270,udp,192.168.100.149,38471,192.168.100.3,80,37342,0.995208,100,2.027673,4,3.434796,100,0,0.485561,4.164066,1,DDoS,UDP
1432647,udp,192.168.100.149,28521,192.168.100.5,80,28904,0.166464,71,3.240996,4,3.40472,71,0,0.281409,3.675427,1,DoS,UDP
2224663,tcp,192.168.100.149,43205,192.168.100.3,80,49122,1.696136,47,0,1,2.397949,100,0,0.37721,3.648863,1,DDoS,TCP
925039,udp,192.168.100.148,17526,192.168.100.6,80,45605,0.006109,100,3.569778,4,3.577174,100,0,0.279637,3.586962,1,DoS,UDP
903370,udp,192.168.100.147,37068,192.168.100.7,80,23936,0.454304,70,1.367373,4,2.382773,70,0,0.404705,2.60492,1,DoS,UDP
1252849,udp,192.168.100.148,41374,192.168.100.6,80,111260,2.04358,59,0,4,1.667306,59,0,0.189933,4.294296,1,DoS,UDP
1667652,tcp,192.168.100.148,7408,192.168.100.3,80,16411,0.034807,87,0.021596,1,0.056403,100,0.101811,0.305433,0.091211,1,DDoS,TCP
3091100,udp,192.168.100.150,49913,192.168.100.3,80,200322,1.89742,68,0,4,2.683357,100,0,0.494555,4.025758,1,DDoS,UDP
2963071,udp,192.168.100.148,60350,192.168.100.3,80,72293,0.629452,41,2.768117,4,3.658294,100,0,0.728946,4.10513,1,DDoS,UDP
248884,tcp,192.168.100.150,58956,192.168.100.3,80,247407,0,100,0.169426,1,0.169426,100,0,5.902282,0.169426,1,DoS,TCP
1583336,udp,192.168.100.148,23876,192.168.100.6,80,179593,0.029196,100,3.985549,4,4.026725,100,0,0.247999,4.049568,1,DoS,UDP
3469592,udp,192.168.100.150,587,192.168.100.3,80,54511,0.98004,100,1.992789,4,3.37876,100,0,0.493523,4.077419,1,DDoS,UDP
781761,udp,192.168.100.149,32158,192.168.100.5,80,164484,2.110601,100,0,4,2.109255,100,0,0.208316,4.325107,1,DoS,UDP
810953,udp,192.168.100.147,62725,192.168.100.7,80,193676,1.045785,100,0,4,2.090309,100,0,0.323716,2.674712,1,DoS,UDP
1989137,tcp,192.168.100.147,31540,192.168.100.3,80,75743,0.227029,100,3.171508,1,3.492156,100,0.146259,0.407746,3.666685,1,DDoS,TCP
3192938,udp,192.168.100.150,42766,192.168.100.3,80,40010,0.970122,96,2.032948,4,3.404787,100,0,0.490409,4.106476,1,DDoS,UDP
2724606,udp,192.168.100.149,10117,192.168.100.3,80,95989,2.12082,63,0,4,2.966176,100,0,0.385651,4.834186,1,DDoS,UDP
1362601,udp,192.168.100.149,17292,192.168.100.5,80,221012,1.755613,82,0,4,2.126214,82,0,0.237316,4.020722,1,DoS,UDP
1389681,udp,192.168.100.149,36856,192.168.100.5,80,248093,1.680145,100,0,4,2.049477,100,0,0.254942,3.690291,1,DoS,UDP
830772,udp,192.168.100.149,43254,192.168.100.5,80,213495,2.106269,58,0,4,2.10532,58,0,0.21737,4.300051,1,DoS,UDP
732943,udp,192.168.100.150,28476,192.168.100.3,80,115666,0.136745,100,4.453482,4,4.631521,100,0,0.389356,4.800869,1,DoS,UDP
795475,udp,192.168.100.147,59343,192.168.100.7,80,178198,1.048839,100,0,4,2.095306,100,0,0.320155,2.710882,1,DoS,UDP
363297,tcp,192.168.100.147,15474,192.168.100.7,80,99667,1.774333,33,0,3,1.024412,33,0,0.179315,4.097647,1,DoS,TCP
3441607,udp,192.168.100.148,36402,192.168.100.3,80,26526,0.645072,100,2.757133,4,3.668846,100,0,0.72899,4.152278,1,DDoS,UDP
2847548,udp,192.168.100.149,46902,192.168.100.3,80,218931,0.455309,100,4.039878,4,4.49519,100,0,0.453478,4.950501,1,DDoS,UDP
2362765,tcp,192.168.100.149,45333,192.168.100.3,80,187225,0.107241,68,3.409974,3,3.517215,100,0,0.282446,3.624456,1,DDoS,TCP
715272,udp,192.168.100.148,26803,192.168.100.6,80,97995,1.550107,36,0,4,2.684794,36,0,0.236145,3.589737,1,DoS,UDP
1042275,udp,192.168.100.148,46403,192.168.100.6,80,162841,0.031892,100,3.508338,4,3.558424,100,0,0.280358,3.595691,1,DoS,UDP
1610331,udp,192.168.100.148,30904,192.168.100.6,80,206589,0.025506,87,3.987218,4,4.023283,87,0,0.24795,4.041897,1,DoS,UDP
2913918,udp,192.168.100.147,46200,192.168.100.3,80,23140,1.375074,100,1.957369,4,3.901958,100,0,1.024593,4.887245,1,DDoS,UDP
1620754,udp,192.168.100.149,14151,192.168.100.5,80,217012,1.709433,100,0,4,2.812059,100,0,0.278863,4.622732,1,DoS,UDP
2570348,tcp,192.168.100.147,31952,192.168.100.3,80,132661,0,93,0,3,0,100,0,0.071499,0,1,DDoS,TCP
1583395,udp,192.168.100.148,23935,192.168.100.6,80,179652,0.023556,100,3.993161,4,4.026366,100,0,0.247998,4.045074,1,DoS,UDP
1542919,udp,192.168.100.147,57354,192.168.100.7,80,139176,1.57365,47,0,4,2.725529,47,0,0.24675,3.652181,1,DoS,UDP
1715600,tcp,192.168.100.148,20866,192.168.100.3,80,64359,0,13,0,3,0,100,0,0.098768,0,1,DDoS,TCP
271196,tcp,192.168.100.148,44693,192.168.100.6,80,7566,0.014148,60,0,1,0.00982,60,0.037878,0.132284,0.034136,1,DoS,TCP
893179,udp,192.168.100.149,64959,192.168.100.5,80,13745,1.788647,46,0,4,3.097703,46,0,0.243482,4.168991,1,DoS,UDP
958702,udp,192.168.100.150,47205,192.168.100.3,80,79268,1.794814,100,0,4,3.589595,100,0,0.446804,4.494593,1,DoS,UDP
2017585,tcp,192.168.100.148,6428,192.168.100.3,80,104191,1.907041,86,0,3,2.649133,100,0,0.271561,4.411627,1,DDoS,TCP
1998741,tcp,192.168.100.148,64062,192.168.100.3,80,85347,1.621686,100,0,1,1.257003,100,0,0.267753,3.546756,1,DDoS,TCP
1726226,tcp,192.168.100.148,23499,192.168.100.3,80,74985,0.132788,100,0,1,0.132788,100,0,0.190893,0.265577,1,DDoS,TCP
3270689,udp,192.168.100.148,59706,192.168.100.3,80,117761,0.645342,100,2.773393,4,3.685558,100,0,0.724366,4.167466,1,DDoS,UDP
1977997,tcp,192.168.100.147,27755,192.168.100.3,80,64603,0.247856,48,3.01052,3,3.345937,100,0,0.294352,3.601806,1,DDoS,TCP
1823032,tcp,192.168.100.149,42224,192.168.100.3,80,171791,0,100,0.264926,1,0.264926,100,0,3.774639,0.264926,1,DDoS,TCP
3298073,udp,192.168.100.147,43354,192.168.100.3,80,145145,0.814776,100,2.98654,4,3.987144,100,0,1.002318,4.982302,1,DDoS,UDP
665814,udp,192.168.100.147,30950,192.168.100.7,80,48537,1.325876,34,0,4,1.325167,34,0,0.301288,2.733765,1,DoS,UDP
1444910,udp,192.168.100.150,63781,192.168.100.3,80,41167,1.909164,100,0,4,3.818279,100,0,0.626786,4.791308,1,DoS,UDP
588012,tcp,192.168.100.148,63682,192.168.100.6,80,62231,0.026291,100,0,1,0.026131,100,0.017721,0.053154,0.056362,1,DoS,TCP
846444,udp,192.168.100.150,1879,192.168.100.3,80,229167,0.716265,100,2.932403,4,4.162931,100,0,0.428312,4.715336,1,DoS,UDP
2183113,tcp,192.168.100.150,26487,192.168.100.3,80,7565,1.743584,54,0,1,2.46356,100,0,0.362045,3.786346,1,DDoS,TCP
1743071,tcp,192.168.100.149,20195,192.168.100.3,80,91830,0,86,0,3,0,100,0,0.094174,0,1,DDoS,TCP
2306103,tcp,192.168.100.148,15940,192.168.100.3,80,130563,1.547499,100,0,3,2.182649,100,0,0.307464,3.412407,1,DDoS,TCP
2634158,udp,192.168.100.147,7481,192.168.100.3,80,5541,1.735931,100,0,4,3.00668,100,0,0.838044,4.023216,1,DDoS,UDP
872642,udp,192.168.100.149,61311,192.168.100.5,80,255366,0.167513,100,4.108444,4,4.266491,100,0,0.235693,4.498344,1,DoS,UDP
2203505,tcp,192.168.100.149,3986,192.168.100.3,80,27963,1.695918,100,0,3,2.398342,100,0,0.28258,3.610681,1,DDoS,TCP
1485427,udp,192.168.100.150,22059,192.168.100.3,80,81684,1.92584,100,0,4,3.850387,100,0,0.571934,4.908338,1,DoS,UDP
143190,tcp,192.168.100.147,53859,192.168.100.7,80,141713,0,44,0,3,0,44,0,0.119737,0,1,DoS,TCP
2164866,tcp,192.168.100.150,4828,192.168.100.3,80,251473,2.014689,100,0,3,2.014689,100,0,0.140383,4.029379,1,DDoS,TCP
1948032,tcp,192.168.100.147,17486,192.168.100.3,80,34635,1.471126,50,0,1,2.498397,100,0,0.354732,3.642239,1,DDoS,TCP
2586355,tcp,192.168.100.147,38278,192.168.100.3,80,148668,0.108321,84,0,3,0.062539,100,0,0.09215,0.250156,1,DDoS,TCP
2834343,udp,192.168.100.148,28,192.168.100.3,80,205726,2.129113,100,0,4,2.98363,100,0,0.682383,4.826374,1,DDoS,UDP
942768,udp,192.168.100.149,7941,192.168.100.5,80,63334,0.026086,100,4.087203,4,4.122195,100,0,0.242885,4.149905,1,DoS,UDP
25130,tcp,192.168.100.148,8316,192.168.100.6,80,23653,0.023531,50,0,1,0.018514,50,0.04899,0.127679,0.056231,1,DoS,TCP
60445,tcp,192.168.100.149,8134,192.168.100.5,80,58968,0.02244,74,0,3,0.012956,74,0,0.104172,0.051824,1,DoS,TCP
2654467,udp,192.168.100.148,6691,192.168.100.3,80,25850,0.314912,100,3.481752,4,3.926945,100,0,0.532142,4.15983,1,DDoS,UDP
3260159,udp,192.168.100.149,50282,192.168.100.3,80,107231,1.95011,97,0,4,2.757764,100,0,0.484601,4.157664,1,DDoS,UDP
2187278,tcp,192.168.100.147,3861,192.168.100.3,80,11730,1.366049,58,0,1,2.364874,100,0.109006,0.484613,3.207198,1,DDoS,TCP
1378394,udp,192.168.100.149,25725,192.168.100.5,80,236806,1.726334,100,0,4,2.096286,100,0,0.245314,3.904535,1,DoS,UDP
305937,tcp,192.168.100.147,60927,192.168.100.7,80,42307,0,65,0,3,0,65,0,0.117628,0,1,DoS,TCP
43183,tcp,192.168.100.147,28043,192.168.100.7,80,41706,0,99,0,3,0,99,0,0.09338,0,1,DoS,TCP
45117,tcp,192.168.100.148,16580,192.168.100.6,80,43640,0.060666,66,0,1,0.03527,66,0.050083,0.127476,0.155526,1,DoS,TCP
3281646,udp,192.168.100.147,35567,192.168.100.3,80,128718,0.820492,100,2.985025,4,3.989669,100,0,1.002501,4.994812,1,DDoS,UDP
3260012,udp,192.168.100.147,23714,192.168.100.3,80,107084,0.822693,100,2.980193,4,3.983739,100,0,1.00307,4.995321,1,DDoS,UDP
1582554,udp,192.168.100.147,374,192.168.100.7,80,178811,0.04976,100,3.624776,4,3.663152,100,0,0.287131,3.748493,1,DoS,UDP
2165013,tcp,192.168.100.150,4949,192.168.100.3,80,251620,2.013738,100,0,3,2.013738,100,0,0.140448,4.027476,1,DDoS,TCP
883417,udp,192.168.100.147,31323,192.168.100.7,80,3983,0.458911,100,1.354722,4,2.380511,100,0,0.404801,2.599026,1,DoS,UDP
1952021,tcp,192.168.100.149,36680,192.168.100.3,80,38624,1.923819,100,0,3,2.720591,100,0,0.249978,4.101068,1,DDoS,TCP
3477328,udp,192.168.100.147,4726,192.168.100.3,80,62247,1.927413,100,0.899481,4,3.625238,100,0,0.938348,4.99603,1,DDoS,UDP
3185518,udp,192.168.100.150,41284,192.168.100.3,80,32590,0.973293,27,2.026737,4,3.403023,100,0,0.490372,4.109278,1,DDoS,UDP
2690353,udp,192.168.100.148,24874,192.168.100.3,80,61736,0.30023,100,3.499368,4,3.923837,100,0,0.60379,4.144828,1,DDoS,UDP
1290569,udp,192.168.100.147,54814,192.168.100.7,80,148980,1.84588,100,0,4,1.845317,100,0,0.190238,3.755107,1,DoS,UDP
2726724,udp,192.168.100.149,10563,192.168.100.3,80,98107,0.374692,81,4.064288,4,4.438981,100,0,0.366098,4.813673,1,DDoS,UDP
291556,tcp,192.168.100.147,56244,192.168.100.7,80,27926,0,100,0,3,0,100,0,0.120055,0,1,DoS,TCP
3051953,udp,192.168.100.148,21460,192.168.100.3,80,161175,0.637888,83,2.752194,4,3.654302,100,0,0.729596,4.106797,1,DDoS,UDP
3169125,udp,192.168.100.147,50459,192.168.100.3,80,16197,0.949026,100,2.968671,4,4.310776,100,0,1.003242,4.98832,1,DDoS,UDP
3312105,udp,192.168.100.148,5645,192.168.100.3,80,159177,0.645806,100,2.771044,4,3.683482,100,0,0.724953,4.174204,1,DDoS,UDP
2459918,tcp,192.168.100.150,14468,192.168.100.3,80,22230,0.109214,82,0,1,0.077174,100,0.133771,0.153217,0.238455,1,DDoS,TCP
2847722,udp,192.168.100.150,47237,192.168.100.3,80,219105,0.437906,100,4.036066,4,4.473975,100,0,0.45578,4.911884,1,DDoS,UDP
3055774,udp,192.168.100.149,41218,192.168.100.3,80,164996,1.911523,100,0,4,2.703297,100,0,0.493403,4.059544,1,DDoS,UDP
55338,tcp,192.168.100.148,19256,192.168.100.6,80,53861,0.059438,92,0,1,0.035423,92,0.050477,0.127635,0.152797,1,DoS,TCP
2990960,udp,192.168.100.147,1116,192.168.100.3,80,100182,1.3699,44,1.970964,4,3.908272,100,0,1.02545,4.884957,1,DDoS,UDP
1071468,udp,192.168.100.150,23339,192.168.100.3,80,192034,0.034482,100,4.421833,4,4.479165,100,0,0.405884,4.51151,1,DoS,UDP
3522536,udp,192.168.100.147,30434,192.168.100.3,80,107455,1.870225,100,0.991967,4,3.636745,100,0,1.005095,4.980882,1,DDoS,UDP
3032724,udp,192.168.100.147,22454,192.168.100.3,80,141946,1.367503,100,1.976202,4,3.910123,100,0,1.024899,4.884651,1,DDoS,UDP
3430070,udp,192.168.100.150,58731,192.168.100.3,80,14989,0.972146,98,2.008144,4,3.382958,100,0,0.493349,4.074205,1,DDoS,UDP
2754984,udp,192.168.100.150,18065,192.168.100.3,80,126367,2.045879,66,0,4,2.877801,100,0,0.394625,4.575785,1,DDoS,UDP
515626,tcp,192.168.100.150,20093,192.168.100.3,80,251999,0,100,0.178971,1,0.178971,100,0,5.587498,0.178971,1,DoS,TCP
3440302,udp,192.168.100.150,60485,192.168.100.3,80,25221,0.978513,100,1.996989,4,3.3808,100,0,0.493489,4.078085,1,DDoS,UDP
490479,tcp,192.168.100.150,60499,192.168.100.3,80,226852,0,100,0.169373,1,0.169373,100,0,5.904129,0.169373,1,DoS,TCP
1022213,udp,192.168.100.148,42661,192.168.100.6,80,142779,0.02163,18,3.535698,4,3.563871,18,0,0.28008,3.594315,1,DoS,UDP
3567461,udp,192.168.100.149,10085,192.168.100.3,80,152380,0.80971,100,2.3779,4,3.522367,100,0,0.477052,4.127703,1,DDoS,UDP
2049028,tcp,192.168.100.150,44161,192.168.100.3,80,135634,0.094399,79,3.981572,3,4.075965,100,0,0.207024,4.170359,1,DDoS,TCP
3324361,udp,192.168.100.148,14447,192.168.100.3,80,171433,0.646405,61,2.767978,4,3.681268,100,0,0.725444,4.17237,1,DDoS,UDP
2203414,tcp,192.168.100.149,3865,192.168.100.3,80,27872,1.632966,100,0.132017,1,2.441334,100,0,0.349928,3.608649,1,DDoS,TCP
715804,udp,192.168.100.150,22824,192.168.100.3,80,98527,1.876188,40,0,4,3.735939,40,0,0.390887,4.971143,1,DoS,UDP
2520385,tcp,192.168.100.147,13377,192.168.100.3,80,82697,0.154534,100,0,1,0.154189,100,0.057893,0.13266,0.322963,1,DDoS,TCP
1835206,tcp,192.168.100.150,41914,192.168.100.3,80,183965,0,78,0,3,0,100,0,0,0,1,DDoS,TCP
673780,udp,192.168.100.147,32580,192.168.100.7,80,56503,1.328058,94,0,4,1.327296,94,0,0.301951,2.741466,1,DoS,UDP
3148056,udp,192.168.100.149,3515,192.168.100.3,80,257278,1.909962,100,0,4,2.701094,100,0,0.493127,4.052436,1,DDoS,UDP
2977467,udp,192.168.100.149,30859,192.168.100.3,80,86689,1.913194,100,0,4,2.705661,100,0,0.493451,4.063283,1,DDoS,UDP
171412,tcp,192.168.100.147,61131,192.168.100.7,80,169935,0,100,0,3,0,100,0,0.123913,0,1,DoS,TCP
266051,tcp,192.168.100.148,43188,192.168.100.6,80,2421,0.070665,76,0,1,0.035592,76,0.054094,0.133127,0.192681,1,DoS,TCP
2662568,udp,192.168.100.147,27802,192.168.100.3,80,33951,0.452716,78,3.984208,4,4.342997,100,0,0.839902,4.981611,1,DDoS,UDP
2505987,tcp,192.168.100.150,25018,192.168.100.3,80,68299,0.117038,76,0,1,0.058519,100,0,0.12909,0.292595,1,DDoS,TCP
369572,tcp,192.168.100.150,37822,192.168.100.3,80,105942,0.013167,57,0.139644,1,0.15281,57,0.034641,0.103924,0.165977,1,DoS,TCP
3138190,udp,192.168.100.150,2982,192.168.100.3,80,247412,1.899298,100,0,4,2.686013,100,0,0.494674,4.029574,1,DDoS,UDP
3173366,udp,192.168.100.149,34785,192.168.100.3,80,20438,0.997139,100,2.021766,4,3.431529,100,0,0.485699,4.165739,1,DDoS,UDP
1450989,udp,192.168.100.147,36985,192.168.100.7,80,47246,0.502548,100,2.511935,4,3.378936,100,0,0.287004,3.736308,1,DoS,UDP
3349530,udp,192.168.100.148,29659,192.168.100.3,80,196602,1.28176,100,1.414086,4,3.226402,100,0,0.724229,4.164065,1,DDoS,UDP
819584,udp,192.168.100.150,57590,192.168.100.3,80,202307,0.392635,100,3.706418,4,4.365747,100,0,0.413494,4.730364,1,DoS,UDP
2444041,tcp,192.168.100.150,9827,192.168.100.3,80,6352,0.138851,67,0,1,0.113192,100,0.040284,0.131966,0.295331,1,DDoS,TCP
30811,tcp,192.168.100.148,11104,192.168.100.6,80,29334,0,100,0,3,0,100,0,0.127527,0,1,DoS,TCP
2561243,tcp,192.168.100.147,29056,192.168.100.3,80,123556,0.143355,94,0,1,0.082766,100,0,0.096827,0.331064,1,DDoS,TCP
1759930,tcp,192.168.100.149,25361,192.168.100.3,80,108689,0.09494,100,0,1,0.09494,100,0,0.191419,0.18988,1,DDoS,TCP
2656429,udp,192.168.100.147,24455,192.168.100.3,80,27812,0.454284,100,3.988262,4,4.340844,100,0,0.839427,4.982242,1,DDoS,UDP
718833,udp,192.168.100.148,27676,192.168.100.6,80,101556,1.550342,100,0,4,2.685245,100,0,0.23655,3.589961,1,DoS,UDP
3265730,udp,192.168.100.149,51124,192.168.100.3,80,112802,1.953547,92,0,4,2.762629,100,0,0.484527,4.164674,1,DDoS,UDP
1153140,udp,192.168.100.149,52022,192.168.100.5,80,11551,1.665772,84,0,4,1.35997,84,0,0.189147,3.435883,1,DoS,UDP
985358,udp,192.168.100.150,54022,192.168.100.3,80,105924,1.795429,62,0,4,3.590827,62,0,0.446551,4.499406,1,DoS,UDP
446593,tcp,192.168.100.150,42425,192.168.100.3,80,182964,0.016925,66,0.122589,1,0.139514,66,0.035261,0.105784,0.156439,1,DoS,TCP
1400473,udp,192.168.100.149,47648,192.168.100.5,80,258885,1.454385,100,0,4,2.513889,100,0,0.259531,3.503932,1,DoS,UDP
1140502,udp,192.168.100.149,62360,192.168.100.5,80,261069,0.011693,100,4.081152,4,4.097567,100,0,0.243462,4.106739,1,DoS,UDP
3025515,udp,192.168.100.147,19236,192.168.100.3,80,134737,1.366537,100,1.978025,4,3.910579,100,0,1.024823,4.884664,1,DDoS,UDP
760571,udp,192.168.100.148,36921,192.168.100.6,80,143294,1.555605,100,0,4,2.694335,100,0,0.241955,3.607063,1,DoS,UDP
17341,tcp,192.168.100.147,16617,192.168.100.7,80,15864,0,97,0,3,0,97,0,0.096463,0,1,DoS,TCP
1712254,tcp,192.168.100.148,20173,192.168.100.3,80,61013,0.130579,100,0,1,0.130579,100,0,0.191968,0.261158,1,DDoS,TCP
2601435,tcp,192.168.100.147,44333,192.168.100.3,80,163748,0.117549,100,0,1,0.08312,100,0,0.106289,0.249359,1,DDoS,TCP
2155519,tcp,192.168.100.149,24283,192.168.100.3,80,242126,0.002846,100,3.911212,3,3.914058,100,0,0.251786,3.916905,1,DDoS,TCP
1177238,udp,192.168.100.149,55384,192.168.100.5,80,35649,1.646497,100,0,4,2.014118,100,0,0.220817,3.504135,1,DoS,UDP
251464,tcp,192.168.100.150,61128,192.168.100.3,80,249987,0,78,0.204458,1,0.204458,78,0,4.89098,0.204458,1,DoS,TCP
1695361,tcp,192.168.100.150,7665,192.168.100.3,80,44120,0,45,0,3,0,100,0,0.084411,0,1,DDoS,TCP
2782975,udp,192.168.100.150,25283,192.168.100.3,80,154358,1.976048,100,0,4,2.790632,100,0,0.402831,4.314102,1,DDoS,UDP
224351,tcp,192.168.100.148,2366,192.168.100.6,80,222874,0.023237,100,0,1,0.019125,100,0.048349,0.144786,0.056915,1,DoS,TCP
2677815,udp,192.168.100.147,35648,192.168.100.3,80,49198,0.455723,51,3.978577,4,4.351903,100,0,0.84186,4.993536,1,DDoS,UDP
3193581,udp,192.168.100.150,42838,192.168.100.3,80,40653,0.974945,28,2.026167,4,3.404768,100,0,0.490655,4.113336,1,DDoS,UDP
164458,tcp,192.168.100.148,48161,192.168.100.6,80,162981,0,100,0,3,0,100,0,0.124774,0,1,DoS,TCP
2007054,tcp,192.168.100.150,35494,192.168.100.3,80,93660,0.110008,61,4.026225,3,4.136224,100,0,0.205932,4.246223,1,DDoS,TCP
667714,udp,192.168.100.150,6692,192.168.100.3,80,50437,1.782973,54,0,4,3.315609,54,0,0.38392,4.708154,1,DoS,UDP
1551104,udp,192.168.100.147,59587,192.168.100.7,80,147361,1.569879,100,0,4,2.7191,100,0,0.246732,3.63031,1,DoS,UDP
3010408,udp,192.168.100.149,36624,192.168.100.3,80,119630,1.911859,43,0,4,2.703771,100,0,0.493549,4.060668,1,DDoS,UDP
1760677,tcp,192.168.100.148,31650,192.168.100.3,80,109436,0.09961,100,0,1,0.09961,100,0,0.198141,0.199219,1,DDoS,TCP
3466098,udp,192.168.100.148,45302,192.168.100.3,80,51017,0.675931,100,2.69227,4,3.647614,100,0,0.659013,4.153792,1,DDoS,UDP
2458920,tcp,192.168.100.147,54370,192.168.100.3,80,21232,1.129662,100,0,3,0.798791,100,0,0.093017,2.396374,1,DDoS,TCP
2027419,tcp,192.168.100.147,40414,192.168.100.3,80,114025,0.228229,96,3.060365,3,3.37677,100,0,0.296006,3.590183,1,DDoS,TCP
153359,tcp,192.168.100.149,33368,192.168.100.5,80,151882,0.048028,54,0,1,0.027729,54,0,0.111213,0.110917,1,DoS,TCP
3337306,udp,192.168.100.148,23133,192.168.100.3,80,184378,0.643673,100,2.770302,4,3.679671,100,0,0.725608,4.169803,1,DDoS,UDP
1967779,tcp,192.168.100.147,25087,192.168.100.3,80,54385,1.52558,32,0,1,2.637378,100,0,0.353914,3.646509,1,DDoS,TCP
2065822,tcp,192.168.100.148,25917,192.168.100.3,80,152428,1.897461,100,0,3,2.629386,100,0,0.271447,4.408066,1,DDoS,TCP
560884,tcp,192.168.100.148,57749,192.168.100.6,80,35102,0.020616,42,0,1,0.011902,42,0,0.053207,0.04761,1,DoS,TCP
281820,tcp,192.168.100.147,52998,192.168.100.7,80,18190,0,100,0,3,0,100,0,0.12194,0,1,DoS,TCP
3305504,udp,192.168.100.150,61183,192.168.100.3,80,152576,1.927545,82,0,4,2.72584,100,0,0.490747,4.110962,1,DDoS,UDP
2319623,tcp,192.168.100.148,20102,192.168.100.3,80,144083,0.103315,100,3.141689,1,3.237054,100,0,0.388224,3.380602,1,DDoS,TCP
2506098,tcp,192.168.100.147,3273,192.168.100.3,80,68410,1.369602,76,0.308526,1,1.678128,100,0,0.085058,3.047731,1,DDoS,TCP
2455039,tcp,192.168.100.147,53458,192.168.100.3,80,17351,1.117307,100,0,3,0.790055,100,0,0.093453,2.370165,1,DDoS,TCP
242923,tcp,192.168.100.150,53014,192.168.100.3,80,241446,0,100,0.193347,1,0.193347,100,0,5.172048,0.193347,1,DoS,TCP
1560237,udp,192.168.100.148,10352,192.168.100.6,80,156494,1.742871,73,0,4,3.018526,73,0,0.234508,4.044346,1,DoS,UDP
